Id,Url,Primarytitle,Originaltitle,Type,Description,Primaryimage,Thumbnails,Trailer,Contentrating,Startyear,Endyear,Releasedate,Interests,Countriesoforigin,Externallinks,Spokenlanguages,Filminglocations,Productioncompanies,Budget,Grossworldwide,Genres,Isadult,Runtimeminutes,Averagerating,Numvotes,Metascore
tt0133093,https://www.imdb.com/title/tt0133093/,The Matrix,The Matrix,movie,A computer hacker discovers that his life is nothing more than an elaborate simulation run by an evil AI.,https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2NmN2VhMTQtMDNiOS00NDlhLTliMjgtODE2ZTY0ODQyNDRhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=nUEQNVV3Gfs,R,1999,,31-03-1999,"['The Matrix', 'Action Epic', 'Artificial Intelligence', 'Cyberpunk', 'Dystopian Sci-Fi', 'Gun Fu', 'Martial Arts', 'Sci-Fi Epic', 'Action', 'Sci-Fi']","['US', 'AU']","['https://play.hbomax.com/feature/urn:hbo:feature:GXdu2VgPdq5uAuwEAADak', 'https://www.facebook.com/TheMatrixMovie/']",['en'],"['Nashville, Tennessee, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0108864', 'name': 'Village Roadshow Pictures'}, {'id': 'co0060075', 'name': 'Groucho Film Partnership'}]",63000000,473333509,"['Action', 'Sci-Fi']",FALSE,136,8.7,2266147,73
tt0816692,https://www.imdb.com/title/tt0816692/,Interstellar,Interstellar,movie,"In a dystopian future where Earth has become near-uninhabitable, a team of astronauts embark on a mission to find a new home for humanity.",https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYzdjMDAxZGItMjI2My00ODA1LTlkNzItOWFjMDU5ZDJlYWY3XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=827FNDpQWrQ,PG-13,2014,,07-11-2014,"['Adventure Epic', 'Epic', 'Psychological Drama', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Time Travel', 'Adventure', 'Drama', 'Sci-Fi']","['US', 'GB', 'CA']","['https://www.facebook.com/Interstellar', 'https://twitter.com/Interstellar']",['en'],['Iceland'],"[{'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co1041831', 'name': 'Legendary Pictures'}]",165000000,764344535,"['Adventure', 'Drama', 'Sci-Fi']",FALSE,169,8.7,2579990,74
tt0099685,https://www.imdb.com/title/tt0099685/,GoodFellas,GoodFellas,movie,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.",https://m.media-amazon.com/images/M/MV5BN2E5NzI2ZGMtY2VjNi00YTRjLWI1MDUtZGY5OWU1MWJjZjRjXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BN2E5NzI2ZGMtY2VjNi00YTRjLWI1MDUtZGY5OWU1MWJjZjRjXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2E5NzI2ZGMtY2VjNi00YTRjLWI1MDUtZGY5OWU1MWJjZjRjXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2E5NzI2ZGMtY2VjNi00YTRjLWI1MDUtZGY5OWU1MWJjZjRjXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=qWhS8Pjf-9c,R,1990,,21-09-1990,"['Docudrama', 'Gangster', 'True Crime', 'Biography', 'Crime', 'Drama']",['US'],['https://www.warnerbros.com/movies/goodfellas'],"['en', 'it', 'he', 'yi']","['Staten Island, New York City, New York, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}]",25000000,47292032,"['Biography', 'Crime', 'Drama']",FALSE,145,8.7,1404679,92
tt0073486,https://www.imdb.com/title/tt0073486/,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest,movie,"A rebellious convict is sent to a psychiatric hospital for evaluation in 1963 Oregon, and encourages his docile companions to take more control of their lives and defy the tyrannical head nurse.",https://m.media-amazon.com/images/M/MV5BYjBkMjgzMzYtNzRiMS00NDc3LWE4YTUtZjYxYjZhNjNhYzhhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYjBkMjgzMzYtNzRiMS00NDc3LWE4YTUtZjYxYjZhNjNhYzhhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjBkMjgzMzYtNzRiMS00NDc3LWE4YTUtZjYxYjZhNjNhYzhhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjBkMjgzMzYtNzRiMS00NDc3LWE4YTUtZjYxYjZhNjNhYzhhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=NWZXL_anruA,R,1975,,21-11-1975,"['Dark Comedy', 'Medical Drama', 'Psychological Drama', 'Drama']",['US'],[],['en'],"['Oregon State Mental Hospital - 2600 Center Street NE, Salem, Oregon, USA']","[{'id': 'co0066949', 'name': 'Fantasy Films'}, {'id': 'co0046377', 'name': 'N.V. Zvaluw'}]",3000000,109130852,['Drama'],FALSE,133,8.6,1162651,84
tt0114369,https://www.imdb.com/title/tt0114369/,Seven,Se7en,movie,Two detectives try to track down a serial killer who chooses his victims based on the Seven Deadly Sins.,https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=UKgMoL2JQ0I,R,1995,,22-09-1995,"['Cop Drama', 'Hard-boiled Detective', 'Police Procedural', 'Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Tragedy', 'Crime', 'Drama', 'Mystery']",['US'],['http://www.facebook.com/Se7en.Film'],['en'],"['Pacific Electric Building, Los Angeles, California, USA']","[{'id': 'co0027715', 'name': 'Arnold Kopelson Productions'}, {'id': 'co0078943', 'name': 'Cecchi Gori Pictures'}, {'id': 'co0043545', 'name': 'Juno Pix'}]",33000000,329813591,"['Crime', 'Drama', 'Mystery']",FALSE,127,8.6,2044647,65
tt0038650,https://www.imdb.com/title/tt0038650/,It's a Wonderful Life,It's a Wonderful Life,movie,An angel is sent from Heaven to help a desperately frustrated businessman see the value of his own life.,https://m.media-amazon.com/images/M/MV5BMDM4OWFhYjEtNTE5Yy00NjcyLTg5N2UtZDQwNDZlYjlmNDU5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMDM4OWFhYjEtNTE5Yy00NjcyLTg5N2UtZDQwNDZlYjlmNDU5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDM4OWFhYjEtNTE5Yy00NjcyLTg5N2UtZDQwNDZlYjlmNDU5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDM4OWFhYjEtNTE5Yy00NjcyLTg5N2UtZDQwNDZlYjlmNDU5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=kWumEBO97l4,PG,1946,,07-01-1947,"['Feel-Good Romance', 'Holiday Family', 'Holiday Romance', 'Psychological Drama', 'Supernatural Fantasy', 'Drama', 'Family', 'Fantasy', 'Holiday', 'Romance']",['US'],['https://www.facebook.com/ItsAWonderfulLifeMovie'],"['en', 'fr']","['Beverly Hills High School - 241 Moreno Drive, Beverly Hills, California, USA']","[{'id': 'co0196361', 'name': 'Liberty Films (II)'}]",3180000,11497647,"['Drama', 'Family', 'Fantasy']",FALSE,130,8.6,557068,89
tt0102926,https://www.imdb.com/title/tt0102926/,The Silence of the Lambs,The Silence of the Lambs,movie,A young FBI cadet is aided by a manipulative cannibal killer in her pursuit of a madman who skins his victims.,https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Msigx2eqO6s,R,1991,,14-02-1991,"['Police Procedural', 'Psychological Drama', 'Psychological Horror', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Drama', 'Horror', 'Thriller']",['US'],['https://www.facebook.com/TheSilenceOfTheLambsMovie/'],"['en', 'la']","['Bimini Airport, South Bimini Island, Bimini Islands, Bahamas']","[{'id': 'co0165563', 'name': 'Strong Heart/Demme Production'}, {'id': 'co0001995', 'name': 'Orion Pictures'}]",19000000,273138318,"['Crime', 'Drama', 'Horror']",FALSE,118,8.6,1738870,86
tt0120815,https://www.imdb.com/title/tt0120815/,Saving Private Ryan,Saving Private Ryan,movie,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",https://m.media-amazon.com/images/M/MV5BZGZhZGQ1ZWUtZTZjYS00MDJhLWFkYjctN2ZlYjE5NWYwZDM2XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZGZhZGQ1ZWUtZTZjYS00MDJhLWFkYjctN2ZlYjE5NWYwZDM2XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGZhZGQ1ZWUtZTZjYS00MDJhLWFkYjctN2ZlYjE5NWYwZDM2XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGZhZGQ1ZWUtZTZjYS00MDJhLWFkYjctN2ZlYjE5NWYwZDM2XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=RYExstiQlLc,R,1998,,24-07-1998,"['Action Epic', 'Epic', 'Period Drama', 'Tragedy', 'War Epic', 'Drama', 'War']",['US'],"['https://www.facebook.com/SavingPrivateRyanMovie/', 'https://twitter.com/SavingPFCRyan']","['en', 'fr', 'de', 'cs']","['Curracloe Beach, Ballinesker, County Wexford, Ireland']","[{'id': 'co0819670', 'name': 'DreamWorks Pictures'}, {'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0009119', 'name': 'Amblin Entertainment'}]",70000000,482352390,"['Drama', 'War']",FALSE,169,8.6,1653555,91
tt0047478,https://www.imdb.com/title/tt0047478/,Seven Samurai,Shichinin no samurai,movie,"Farmers from a village exploited by bandits hire a veteran samurai for protection, and he gathers six other samurai to join him.",https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZjliMWExOTMtZDQ3ZS00NWU3LWIyN2EtMjllNzk3ZTNlYzg4XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=fRUsjrkGs_A,Not Rated,1954,,19-11-1956,"['Japanese', 'Action Epic', 'Epic', 'Period Drama', 'Samurai', 'Action', 'Drama']",['JP'],[],['ja'],"['Izu Peninsula, Shizuoka, Japan']","[{'id': 'co0002219', 'name': 'Toho'}]",125000000,1130429,"['Action', 'Drama']",FALSE,207,8.6,404161,98
tt0120689,https://www.imdb.com/title/tt0120689/,The Green Mile,The Green Mile,movie,A death row guard learns that a gentle giant in his charge possesses a mysterious gift.,https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Bg7epsq0OIQ,R,1999,,10-12-1999,"['Period Drama', 'Prison Drama', 'Psychological Drama', 'Supernatural Fantasy', 'Tragedy', 'Crime', 'Drama', 'Fantasy', 'Mystery']",['US'],"['https://www.facebook.com/TheGreenMileOfficial', 'http://www.thegreenmile.com/']","['en', 'fr']","['Tennessee State Penitentiary, Nashville, Tennessee, USA']","[{'id': 'co0040620', 'name': 'Castle Rock Entertainment'}, {'id': 'co0029398', 'name': 'Darkwoods Productions'}]",60000000,286801374,"['Crime', 'Drama', 'Fantasy']",FALSE,189,8.6,1575799,61
tt0317248,https://www.imdb.com/title/tt0317248/,City of God,Cidade de Deus,movie,"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",https://m.media-amazon.com/images/M/MV5BYjY4NGI5OTUtY2ZlZS00Zjk4LTk5N2MtN2JmYWVjNGNmMGRlXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYjY4NGI5OTUtY2ZlZS00Zjk4LTk5N2MtN2JmYWVjNGNmMGRlXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjY4NGI5OTUtY2ZlZS00Zjk4LTk5N2MtN2JmYWVjNGNmMGRlXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjY4NGI5OTUtY2ZlZS00Zjk4LTk5N2MtN2JmYWVjNGNmMGRlXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=dcUOO4Itgmw,R,2002,,13-02-2004,"['Portuguese', 'Caper', 'Coming-of-Age', 'Epic', 'Gangster', 'Political Drama', 'Psychological Drama', 'Crime', 'Drama']","['BR', 'FR']","['https://www.facebook.com/CityofGod', 'http://www.miramax.com/movie/city-of-god']",['pt'],"['Rio de Janeiro, Rio de Janeiro, Brazil']","[{'id': 'co0069394', 'name': 'O2 Filmes'}, {'id': 'co0018942', 'name': 'VideoFilmes'}, {'id': 'co0026273', 'name': 'Globo Filmes'}]",3300000,30685656,"['Crime', 'Drama']",FALSE,130,8.6,877701,79
tt0118799,https://www.imdb.com/title/tt0118799/,Life Is Beautiful,La vita è bella,movie,"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.",https://m.media-amazon.com/images/M/MV5BZTBhOGYzZjQtYzE0Mi00MGIwLWE0MWYtNzMxNTM2OTFkM2NjXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZTBhOGYzZjQtYzE0Mi00MGIwLWE0MWYtNzMxNTM2OTFkM2NjXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZTBhOGYzZjQtYzE0Mi00MGIwLWE0MWYtNzMxNTM2OTFkM2NjXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZTBhOGYzZjQtYzE0Mi00MGIwLWE0MWYtNzMxNTM2OTFkM2NjXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=pAYEQP8gx3w,PG-13,1997,,20-12-1997,"['Italian', 'Period Drama', 'Psychological Drama', 'Tragedy', 'Tragic Romance', 'Comedy', 'Drama', 'Romance', 'War']",['IT'],"['https://www.miramax.com/movie/life-is-beautiful-la-vita-e-bella/', 'http://www.facebook.com/LifeisBeautifulMovie']","['it', 'de', 'en']","['Arezzo, Tuscany, Italy']","[{'id': 'co0030298', 'name': 'Melampo Cinematografica'}, {'id': 'co0037028', 'name': 'Cecchi Gori Group Tiger Cinematografica'}]",15000000000,230099013,"['Comedy', 'Drama', 'Romance']",FALSE,116,8.6,818783,58
tt0103064,https://www.imdb.com/title/tt0103064/,Terminator 2: Judgment Day,Terminator 2: Judgment Day,movie,"A cyborg from the future, identical to the one who failed to kill Sarah Connor, must now protect her ten-year-old son John from an even more advanced and powerful cyborg.",https://m.media-amazon.com/images/M/MV5BNGMyMGNkMDUtMjc2Ni00NWFlLTgyODEtZTY2MzBiZTg0OWZiXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNGMyMGNkMDUtMjc2Ni00NWFlLTgyODEtZTY2MzBiZTg0OWZiXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNGMyMGNkMDUtMjc2Ni00NWFlLTgyODEtZTY2MzBiZTg0OWZiXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNGMyMGNkMDUtMjc2Ni00NWFlLTgyODEtZTY2MzBiZTg0OWZiXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=lwSysg9o7wE,R,1991,,03-07-1991,"['Terminator', 'Action Epic', 'Artificial Intelligence', 'Dark Comedy', 'Dystopian Sci-Fi', 'One-Person Army Action', 'Sci-Fi Epic', 'Time Travel', 'Action', 'Adventure']","['US', 'FR']","['https://www.facebook.com/terminator2', 'http://www.terminator2-3d.de/']","['en', 'es']","['Bayside Parkway & Gateway Boulevard, Fremont, California, USA']","[{'id': 'co0094459', 'name': 'Carolco Pictures'}, {'id': 'co0092551', 'name': 'Pacific Western'}, {'id': 'co0038663', 'name': 'Lightstorm Entertainment'}]",102000000,517814175,"['Action', 'Adventure', 'Sci-Fi']",FALSE,137,8.6,1293310,75
tt0088763,https://www.imdb.com/title/tt0088763/,Back to the Future,Back to the Future,movie,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",https://m.media-amazon.com/images/M/MV5BZmM3ZjE0NzctNjBiOC00MDZmLTgzMTUtNGVlOWFlOTNiZDJiXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZmM3ZjE0NzctNjBiOC00MDZmLTgzMTUtNGVlOWFlOTNiZDJiXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZmM3ZjE0NzctNjBiOC00MDZmLTgzMTUtNGVlOWFlOTNiZDJiXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZmM3ZjE0NzctNjBiOC00MDZmLTgzMTUtNGVlOWFlOTNiZDJiXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=C-4Pr9kBtGc,PG,1985,,03-07-1985,"['High-Concept Comedy', 'Teen Adventure', 'Teen Comedy', 'Time Travel', 'Urban Adventure', 'Adventure', 'Comedy', 'Sci-Fi']",['US'],"['https://www.facebook.com/BTTF', 'http://www.backtothefuture.com/']",['en'],"['Whittier High School - 12417 E. Philadelphia Street, Whittier, California, USA']","[{'id': 'co0005073', 'name': 'Universal Pictures'}, {'id': 'co0009119', 'name': 'Amblin Entertainment'}, {'id': 'co0010110', 'name': 'U-Drive Productions'}]",19000000,392976852,"['Adventure', 'Comedy', 'Sci-Fi']",FALSE,116,8.5,1466723,88
tt0076759,https://www.imdb.com/title/tt0076759/,Star Wars: Episode IV - A New Hope,Star Wars,movie,"A farmboy joins forces with various allies to save their galaxy from the evil Empire's planet-destroying battle station, while also rescuing the princess leading the rebellion against them.",https://m.media-amazon.com/images/M/MV5BOGUwMDk0Y2MtNjBlNi00NmRiLTk2MWYtMGMyMDlhYmI4ZDBjXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOGUwMDk0Y2MtNjBlNi00NmRiLTk2MWYtMGMyMDlhYmI4ZDBjXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOGUwMDk0Y2MtNjBlNi00NmRiLTk2MWYtMGMyMDlhYmI4ZDBjXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOGUwMDk0Y2MtNjBlNi00NmRiLTk2MWYtMGMyMDlhYmI4ZDBjXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=vZ734NWnAHA,PG,1977,,25-05-1977,"['Star Wars', 'Adventure Epic', 'Fantasy Epic', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Sword & Sorcery', 'Action', 'Adventure', 'Fantasy']",['US'],"['https://www.facebook.com/StarWars/', 'https://www.instagram.com/starwars/']",['en'],"['Tikal National Park, Guatemala']","[{'id': 'co0071326', 'name': 'Lucasfilm'}, {'id': 'co0000756', 'name': '20th Century Fox'}]",11000000,775398507,"['Action', 'Adventure', 'Fantasy']",FALSE,121,8.6,1581533,90
tt6019206,https://www.imdb.com/title/tt6019206/,Kill Bill: The Whole Bloody Affair,Kill Bill: The Whole Bloody Affair,movie,"A female assassin seeks revenge on her former lover and squad members, all of whom left her for dead.",https://m.media-amazon.com/images/M/MV5BZDc2YzhkODAtZmRmZS00YzcxLWJkYWEtM2ZhZjY3MmMyZmJiXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZDc2YzhkODAtZmRmZS00YzcxLWJkYWEtM2ZhZjY3MmMyZmJiXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDc2YzhkODAtZmRmZS00YzcxLWJkYWEtM2ZhZjY3MmMyZmJiXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDc2YzhkODAtZmRmZS00YzcxLWJkYWEtM2ZhZjY3MmMyZmJiXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=p_5MTB43bnw,Unrated,2004,,05-12-2025,"['Action Epic', 'Kung Fu', 'Martial Arts', 'One-Person Army Action', 'Action', 'Crime', 'Thriller']",['US'],['http://www.tarantino.info/2011/02/27/kill-bill-the-whole-bloody-affair-premieres-march-27/'],"['en', 'ja', 'fr', 'es']","['Lancaster, California, USA']","[{'id': 'co0019267', 'name': 'A Band Apart'}, {'id': 'co0484967', 'name': 'Shaw Brothers'}, {'id': 'co0086625', 'name': 'Super Cool ManChu'}]",,13089431,"['Action', 'Crime', 'Thriller']",FALSE,253,8.7,51827,95
